taxon;code_trait;Annee;surfacebalayee;Campagne;depth;Trait;Lat;Lon;biom1km;densite1km;site
Pectinida;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;484.4245959;92.27135159;GdL
Pennatulidae;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;759.3735168;142.3825344;GdL
Pennatulidae;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;437.4808602;83.32968766;GdL
Pennatulidae;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;348.8057762;65.40108304;GdL
Pennatulidae;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;293.9188196;48.98646994;GdL
Pennatulidae;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;578.2973274;165.2278078;GdL
Pennatulidae;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;135.7281817;67.86409085;GdL
Pennatulidae;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;721.4648623;32.06510499;GdL
Pennatulidae;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;1447.372713;142.6987182;GdL
Pennatulidae;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;146.9115519;48.9705173;GdL
Pennatulidae;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;2155.977254;269.4971568;GdL
Pennatulidae;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;39.11192464;19.55596232;GdL
Pennatulidae;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;812.8429181;50.80268238;GdL
Pennatulidae;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;705.1335579;111.3368776;GdL
Pennatulidae;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;662.0700092;354.6803621;GdL
Pennatulidae;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;1564.493905;245.041214;GdL
Pennatulidae;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;8500.496201;142.3528072;GdL
Pennatulidae;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;272.5366876;20.96436059;GdL
Pennatulidae;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;233.3924594;50.01266988;GdL
Pennatulidae;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;1964.386822;250.3630264;GdL
Pennatulidae;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;73.62143856;18.40535964;GdL
Phallusia mammillata;MEDITS_2012_G102_36;2012;0.044448;MEDITS;40.5;G102;42.61833333;3.113916667;20405.86753;67.49460043;GdL
Phallusia mammillata;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;1907.847372;359.9712023;GdL
Phallusia mammillata;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;132190.3477;1024.108724;GdL
Phallusia mammillata;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;2788.219257;61.96042794;GdL
Phallusia mammillata;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;107451.4772;610.7768176;GdL
Phallusia mammillata;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;1972.003957;16.03255249;GdL
Phallusia mammillata;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;8072.670341;61.1565935;GdL
Phallusia mammillata;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;147949.3205;1587.286545;GdL
Phallusia mammillata;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;164035.3953;853.5100022;GdL
Phallusia mammillata;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;7620.402357;254.0134119;GdL
Phallusia mammillata;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;307.3896471;23.64535747;GdL
Phallusia mammillata;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;37845.5106;528.7389982;GdL
Phallusia mammillata;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;6289.308176;41.92872117;GdL
Phallusia mammillata;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;6041.940693;53.46850171;GdL
Philine aperta;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;103.2673799;103.2673799;GdL
Philine aperta;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;2425.474411;808.4914704;GdL
Philine aperta;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;332.4513594;39.11192464;GdL
Philine aperta;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;56.54797247;18.84932416;GdL
Philine aperta;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;38.51738868;19.25869434;GdL
Philine aperta;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;36.47232389;18.23616194;GdL
Pilumnus spinifer;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;220.8861954;80.32225288;GdL
Pilumnus spinifer;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;3032.428027;1895.267517;GdL
Pilumnus spinifer;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;23.0678379;23.0678379;GdL
Pilumnus spinifer;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;62.89308176;83.85744235;GdL
Pisa armata;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;341.3695747;20.08056322;GdL
Pisa armata;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;339.3204542;22.62136362;GdL
Pisa armata;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;524.1090147;41.92872117;GdL
Pleurobranchaea meckeli;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;7868.974348;330.4556157;GdL
Pleurobranchaea meckeli;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;2239.514998;135.7281817;GdL
Pleurobranchaea meckeli;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;2372.817769;128.26042;GdL
Pleurobranchaea meckeli;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;3852.328929;415.2210822;GdL
Pleurobranchaea meckeli;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;3835.60252;381.0201179;GdL
Pleurobranchaea meckeli;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;797.9142892;37.11229252;GdL
Pleurobranchaea meckeli;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;1069.18239;104.8218029;GdL
Pleurobranchaea meckeli;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;196.0511729;17.8228339;GdL
Polycarpa pomaria;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;1879.408318;36.85114349;GdL
Polycarpa pomaria;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;226.2136362;22.62136362;GdL
Porifera;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;155337.8158;5491.838625;GdL
Porifera;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;3150.318367;166.7815606;GdL
Porifera;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;80.21330322;16.04266064;GdL
Porifera;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;27627.78978;0;GdL
Porifera;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;1326.641166;36.85114349;GdL
Porifera;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;6721.353208;0;GdL
Porifera;MEDITS_2013_G301_41;2013;0.0512904;MEDITS;110;G301;42.47708333;3.356666667;4094.333443;0;GdL
Porifera;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;1503.882164;0;GdL
Porifera;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;2974.100541;0;GdL
Porifera;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;180.9709089;22.62136362;GdL
Porifera;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;256.5208399;0;GdL
Porifera;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;1060.047621;81.54212466;GdL
Porifera;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;6129.239391;0;GdL
Porifera;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;19528.87353;20.27920408;GdL
Porifera;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;508.4550203;19.55596232;GdL
Porifera;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;20208.2899;1302.996418;GdL
Porifera;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;8373.625157;0;GdL
Porifera;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;10280.10503;37.11229252;GdL
Porifera;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;48819.74957;0;GdL
Porifera;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;416.7149814;0;GdL
Porifera;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;9661.354582;0;GdL
Porifera;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;236.0395265;0;GdL
Porifera;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;5409.406673;0;GdL
Porifera;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;1153.039832;41.92872117;GdL
Porifera;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;178.228339;0;GdL
Porifera;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;1848.834656;0;GdL
Porifera;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;2193.955907;0;GdL
Processa;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;48.12798193;16.04266064;GdL
Pseudosimnia adriatica;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;16.04266064;16.04266064;GdL
Pteria hirundo;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;74.22458504;74.22458504;GdL
Pteria hirundo;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;70.93607241;23.64535747;GdL
Pteria hirundo;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;36.23608534;18.11804267;GdL
Pteria hirundo;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;36.47232389;18.23616194;GdL
Pteroeides spinosum;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;15242.03508;301.2259898;GdL
Pteroeides spinosum;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;9987.631704;539.3693099;GdL
Pteroeides spinosum;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;15441.63698;821.363669;GdL
Pteroeides spinosum;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;67004.29872;3055.318672;GdL
Pteroeides spinosum;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;2284.770896;36.85114349;GdL
Pteroeides spinosum;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;541.6429698;83.32968766;GdL
Pteroeides spinosum;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;73861.62803;4193.977887;GdL
Pteroeides spinosum;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;294.077727;90.48545446;GdL
Pteroeides spinosum;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;464.9440223;32.06510499;GdL
Pteroeides spinosum;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;2283.179491;40.77106233;GdL
Pteroeides spinosum;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;881.4693114;24.48525865;GdL
Pteroeides spinosum;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;17247.81804;2155.977254;GdL
Pteroeides spinosum;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;2534.920304;47.38168793;GdL
Pteroeides spinosum;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;538.1282415;18.55614626;GdL
Pteroeides spinosum;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;8727.237085;829.3702629;GdL
Pteroeides spinosum;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;303.4793912;16.85996618;GdL
Pteroeides spinosum;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;1928.721174;41.92872117;GdL
Pteroeides spinosum;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;1194.129871;35.6456678;GdL
Reteporella;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;1684.91688;0;GdL
Reteporella;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;2964.468725;538.9943136;GdL
Reteporella;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;18.84932416;0;GdL
Scalpellum scalpellum;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;45.24272723;90.48545446;GdL
Scalpellum scalpellum;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;122.313187;305.7829675;GdL
Scalpellum scalpellum;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;514.1904317;661.1019836;GdL
Scalpellum scalpellum;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;38.91580565;175.1211254;GdL
Scalpellum scalpellum;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;81.11681633;324.4672653;GdL
Scalpellum scalpellum;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;92.7807313;129.8930238;GdL
Scalpellum scalpellum;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;283.7442896;591.1339368;GdL
Scalpellum scalpellum;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;33.20053121;99.60159363;GdL
Scalpellum scalpellum;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;67.43986472;84.29983089;GdL
Scalpellum scalpellum;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;51.02223039;51.02223039;GdL
Scalpellum scalpellum;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;164.1254575;364.7232389;GdL
Scaphander lignarius;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;3052.423363;1827.437671;GdL
Scaphander lignarius;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;92.65642257;18.53128451;GdL
Scaphander lignarius;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;666.0049585;85.93612368;GdL
Scaphander lignarius;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;1453.265275;244.9323497;GdL
Scaphander lignarius;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;283.9088571;101.3960204;GdL
Scaphander lignarius;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;662.0700092;662.0700092;GdL
Scaphander lignarius;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;1062.416999;83.00132802;GdL
Scaphander lignarius;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;505.7989854;50.57989854;GdL
Scaphander lignarius;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;1117.004272;38.51738868;GdL
Scaphander lignarius;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;492.3763725;18.23616194;GdL
Scaphander lignarius;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;570.5661489;110.4321578;GdL
Serpulidae;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;612352.2738;0;GdL
Serpulidae;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;1898.433792;0;GdL
Serpulidae;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;1060555.992;45850.71668;GdL
Serpulidae;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;8596.118174;2375.24318;GdL
Serpulidae;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;737.4974148;0;GdL
Serpulidae;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;407.7106233;40.77106233;GdL
Serpulidae;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;1640.51233;514.1904317;GdL
Serpulidae;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;2425.474411;538.9943136;GdL
Serpulidae;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;214.0369311;77.83161131;GdL
Serpulidae;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;344.7464694;60.83761225;GdL
Serpulidae;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;8897.962855;2894.282423;GdL
Serpulidae;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;1548386.18;0;GdL
Serpulidae;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;20714.91843;18315.86329;GdL
Serpulidae;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;3759.398496;1930.501931;GdL
Serpulidae;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;5320.205431;1938.919313;GdL
Serpulidae;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;263.8905382;37.69864831;GdL
Serpulidae;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;66011.03031;0;GdL
Serpulidae;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;4591.194969;0;GdL
Serpulidae;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;891.1416951;0;GdL
Serpulidae;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;133.3671197;0;GdL
Serpulidae;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;311.6429818;0;GdL
Serpulidae;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;51.02223039;0;GdL
Sertularella gayi;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;23.69084396;0;GdL
Sertularella gayi;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;565.4797247;0;GdL
Sertularella gayi;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;101.1597971;0;GdL
Solenocera membranacea;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;355.956336;142.3825344;GdL
Solenocera membranacea;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;43.60072203;21.80036101;GdL
Solenocera membranacea;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;67.86409085;45.24272723;GdL
Solenocera membranacea;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;160.3255249;336.6836024;GdL
Solenocera membranacea;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;1689.482847;1003.895605;GdL
Solenocera membranacea;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;584.2308474;330.2174355;GdL
Solenocera membranacea;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;204.1176089;74.22458504;GdL
Solenocera membranacea;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;1749.756453;827.5875115;GdL
Solenocera membranacea;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;50.01266988;16.67088996;GdL
Spatangus purpureus;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;43277.23536;367.411739;GdL
Spatangus purpureus;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;41976.4075;842.4584402;GdL
Spatangus purpureus;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;62454.07788;257.808371;GdL
Spatangus purpureus;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;24493.23497;130.6305865;GdL
Spatangus purpureus;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;74111.71812;808.4914704;GdL
Spatangus purpureus;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;7548.601455;39.11192464;GdL
Spatangus purpureus;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;3098.963625;50.80268238;GdL
Spatangus purpureus;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;4391.892529;37.69864831;GdL
Spatangus purpureus;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;2808.296614;18.11804267;GdL
Spatangus purpureus;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;6640.106242;49.80079681;GdL
Spatangus purpureus;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;2630.154724;16.85996618;GdL
Spatangus purpureus;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;11978.90788;96.29347169;GdL
Spatangus purpureus;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;5981.461118;36.47232389;GdL
Sphaerechinus granularis;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;927.4759082;22.62136362;GdL
Sphaerechinus granularis;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;1268.731084;23.0678379;GdL
Squilla mantis;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;743.9576688;37.19788344;GdL
Squilla mantis;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;665.9467243;17.99856012;GdL
Squilla mantis;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;5576.438515;123.9208559;GdL
Squilla mantis;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;4359.115289;94.76337585;GdL
Squilla mantis;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;101.6053648;25.40134119;GdL
Squilla mantis;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;10452.76327;264.3694991;GdL
Squilla mantis;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;3983.228512;146.7505241;GdL
Squilla mantis;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;641.6220205;17.8228339;GdL
Squilla mantis;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;600.1520385;16.67088996;GdL
Squilla mantis;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;500.7260528;19.25869434;GdL
Sternaspis scutata;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;32.06510499;48.09765748;GdL
Sternaspis scutata;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;905.9545701;759.0430182;GdL
Sternaspis scutata;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;1915.273955;1631.529665;GdL
Stolidobranchia;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;240.9667586;0;GdL
Stolidobranchia;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;1048.218029;0;GdL
Suberites;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;29139.66883;773.938085;GdL
